id,file,text
231488582,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Do not stay in this hotel , the staff steal . A dress went missing . I confronted the staff several times . The dress was never returned . The food is average too and the service is slow . There are many other better hotels to stay at ."
348152513,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"I have NEVER encountered such rude over bearing snotty staff in all my years travelling ! Over priced pretentious vibe . The beach was so full of used nappies , rubbish and sanitary pad we would never swim in it for fear of infection ! So many other wonderful hotels to chose from !"
523001253,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,Hotel has good location . But management is a pure disaster . No cooperation . No support . No understanding . Nothing to do with hospitality . Wanted early check in and was turned down for stupid excuses .
456262606,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Extremely high humidity , damp room which smelled like mold , sheets were damp and our clothes were always damp and became mouldy when put back into our suitcase to return home . Stayed in the garden room across the street , not sure if the same problem is witch the main hotel ."
553659627,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"The staff is very rude , not understanding , not kind , treat you like a cow to milk . I highly NOT recommend . For the price you can find much much better elsewhere . I have a wound which prevent me to do a lot of things , no consideration from the staff , just money money money ."
247276838,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"The beach is far from what we expected when we booked a idilic honeymoon . There is literally tonnes of debris on the beach which makes it a total no go area . Maybe this is due to recent storms but still , they don ' t tell you this when you pay the $ 500usd per night !"
505612079,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,This hotel doesn ' t tell you there are two different areas . There is a beach front area and also an area across the road a short away away . As we arrived we were unhappy that we were driven over the road in an adjacent hotel . On the website it should state there are two different accommodations .
317001275,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"I am very sorry but I have never experienced a more worse custumer management than in this resort . The location in Seminyak is pretty good , the rooms and the resort are beautiful . Every wish or question we had was just treated not properly and we were really happy to leave ."
185383053,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Although a bit pricey this place was worth it . The grounds are breathtaking , rooms nice and service above average . Great location on the beach and best breakfast buffet so far , everything was fresh , tasty and beautifully displayed ."
644458670,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"We stayed in 4 different hotels during our 2 week stay in Bali - and this is our favorite ! The people are so friendly , the beach view room is breathtaking , the details are 5 star and we could not be happier with our stay !"
629769875,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,Beautiful hotel set on the beachfront of Seminyak close to many shops and restaurants . Staff extremely friendly and always helpful . For those staying in the Beach Wing rooms this is seperate from the main hotel across the road . Breakfast choice of either a buffet or set dishes . Infinity pool is amazing with fabulous views of the beach . Mainly couples with small number of families .
600626596,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,We stayed at the Seminyak September 2017 . All I can say is this is a fantastic hotel . Luxurious rooms . Incredible infinity pool Beautiful grounds . Delicious food . Excellent staff . My only complaint is that we didn ' t stay longer .
448727067,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,Hotel was under renovation to which we weren ' t informed ! ! Never compensated us for this . Gym was shoved into a room & pool was half closed . Old rooms & payed full price but didn ' t get free breakfast ! !
241350232,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"The rooms are big , clean and comfortable . There is an infinity pool on the beach which was spectacular ! Also walking distance to the shopping stretch outside . Food in the hotel is affordable , however if you wish for other food options there are plenty of restaurant choices within walking distance outside ."
600718782,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Staff were polite and beach view room beautiful . The pool is also quite nice , positioned right on the beach with an amazing view ! My wife and I would not recommend the over - priced Balinese dance and dinner though . . . our time and money would have been better spent elsewhere ."
315583092,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"we were very disappointed with the room that was given to us . the bed and the pillows were smelled , the rate of the room is expensive we expected the service and room should have been immaculate . Disappointing !"
285523795,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Supperb property , Awesome Cocktails @ the Sunken Bar , unprecedented hospitality and a dream beach facing infinity pool accompanying the loud sea . . . couldn ' t have ask for more . It was our honeymoon and our short stay here was a beautiful dream which passed within no time . Had it not been so expensive , we would have definitely stayed here for a week ."
244858297,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"This resort is so close to all the action in Seminyak and right on the beach . The rooms are excellent , the staff very friendly , and the pool is a highlight . The only thing missing is a bar ( aside from the swim up version ) ."
233438247,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,We went to Seminyak beach resort for our honeymoon in October . Weather was 28 33 celsius . Everything was amazing . When we entered the hotel they upgraded our room . Meals were delicius in hotel . You can spend your all day in the pool .
221799884,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,Perfect tranquil sunset while on the Terrace enjoying English tea ! We travelled to Seminyak to watch the sunset but it was an hours queue wait at The Potato Head Club on the beach front . So we walked 10 minitues to the Spa Hotel . What a delightful experience .
856108821,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Fantastic budget motel . Very friendly staff , i was sick with a kidney infection on arrival & spent the night in hospital . Zest offered my husband & i an extra 2nights for free because i was sick . So amazing . Rooftop infinity pool is gorgouse , food is yummo so is the thai restaurant 4doors away Great location , very close to the beach ."
870461283,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Spacious room with great air conditioner . Clean and well maintained . Located along the street where lots of shop and grocery store with entertainment outlet like Bars and Pubs with live band . Pools closed at the same time . staff at the reception very apologetic and helpful .
779809428,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Staff was amazing . We got the warmest welcome . They were helpful and nice . It is located in Legian . It should be one of the crowdest area in Bali . But it was so quite since the pandemic . Clean and comfortable room . Breakfast was good but could be improve . Really reccomended .
522567827,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,The food was awful i order there so call big breakfast what a joke some of these so called chefs and cook need take a good look in the mirror ye mate it was cheap but not worth the plate it was presented on .
512991046,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"3rd stay this year . Always top quality staff , meals , service and rooms . Great value for money . Don ' t have fridge in room as standard but can request . Roof top pool with towels provided . If you ' re staying in Legian the location is enormous . Thoroughly recommended . Dee and the team will look after you ."
437018852,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Staff brilliant . Rooms were great . Pool lovely and breakfast good . Definitely returning have already booked for next July . At night can be a bit noisy as doors and walls are thin and people when returning can forget that others are sleeping . But as stated we are booked next year .
841350933,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Beautiful staff who helped my friend who was very sick with Bali Belly , called the doctor , kept asking all the time how she was ( didn ' t leave her room for 3 days ) , made special meals for her , etc . I have stayed many times & will stay again ."
695331106,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,My husband is staying their at the moment and has stayed many times before . Everything is perfect apart from the breakfast . It is a set breakfast however it impossible to get staff attention and meals when they did come out eventually were stone cold .
498077499,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"I stayed for 2 nights with my family . The hotel closed to cafe sendok mas . ( + ) suitable for travellers , cheap hotel , nightlife ( - ) noisy , small parking , small room , not buffet breakfast . I ' m not sure with halal food ."
728043737,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"We have stayed here many times and will continue to do so . The staff are always friendly . There are new front desk staff that took a little time to train and gather a smile but they all seem fine now . The restaurant is well located and open , breakfast is tasty and sufficient ."
712859456,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"First 1 had room 105 that was fine , then i had room 317 . . i don ' t know what i was hearing above me , i think it was the pool . . that was a annoying and loud sound . ."
712828507,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"I wasn ’ t too sure why to expect when booking this hotel . I was pleasantly surprised and have stayed here twice throughout my travels in Bali . Beds comfortable , nice size , lovely food and drinks in bar area , friendly staff , good location !"
709630066,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,The noise from the bar next door is deafening in my room . Even with ear plugs in the noise level is simply too loud to drown it out . Don ’ t stay here unless you like sleeping to what feels like a gigantic speaker .
708721104,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"We had a queen size room with balcony . It had an aircon small fridge , t . v and a safe . Very clean and tidy . It is a small room but as we only had back packs this was fine . They also supply a small toothpaste and toothbrush ."
667019657,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"I actually stayed here 2 nights as Jayakarta Club Bali was fully booked . Staff were very friendly and helpful , rooftop pool is great and the area is nearly the beach . Room is small , but the bed large , comfortable and free wifi all around . Breakfast was good . I ' d recommend for anyone to stay in this hotel ."
611566813,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"The services is slightly slow ( specially when you order to borrow iron to the room ) . During the stay sometimes happen blacked out few times . The good side when you order in - dining , the food comes very fast and it taste good ."
588833624,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Food in restaurant and breakfast was excellent but this is not my sort of place to stay as I ’ m not into these type of Hotels .
587415423,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Enjoyed our stay , but hotel had to many trainees , who had no idea , on a lot of things , please Zest bring in your trainnes but make sure you have senior staff to show them what to do . Good 3 star hotel though ."
531246294,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Nice Staff . Simple room but clean with comfortable bed and pillows . Good Breakfast with many choices . Food & Drinks at the restaurant are good . Located in the corner , The bar opposite the hotel turn the music as loud as they can until 11 : 00 PM , a bit noisy , but surprisingly the hotel provided an ear plug for the guest ."
525614141,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"+ Nice Staff + Cheap budget Hotel + Nice Location at Legian + Clean Room + Very Comfortable Bed . + Nice infinity Pool at rooftop . + Completed Breakfast ( bread , choice of main course , juice , choice of tea / coffee ) . and the taste so Yummy . - Small Room ."
469773297,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"wouldnt go back , too noisy , sent food back containing foods allergic to after advising so , only for it to come back with foods scraped off . ended up ill . No fridges in rooms big mistake in such a hot climate ."
454716997,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Nice hotel , close to the beach . The rooftop pool and bar is excellent and the kitchen was also nice . Good price , big portion . Buffet breakfast variable and tasty . Staff always kind and helpful . Only the internet connection was poor . But will be a nice memory !"
436068606,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Just got back after 1st stay here . Nice , new hotel . Rooftop pool is great . Choose room On level 3 , level 1 too loud from st / music . Staff need better English skills as it was hard communicating . Also slow ordering food and drinks from roof . Sometimes quicker to go get it yourself from restaurant . Would stay again ."
429714682,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Our recent week long stay at the Zest was very enjoyable . The staff are friendly and efficient , the rooms are small but clean and fresh . The air conditioning was lovely and cool after a day out in the heat and humidity of Bali . Breakast was nice , although choices were quite limited ."
425836388,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,10 minutes walk to beach . Polite staff . Room is of comfortable size for a couple . Bring or buy your own toiletries from the local convenience stores . Places to eat and drink are within walking distance .
405525734,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Did not stay but had the opportunity to view the rooms which for the price excellent . It is within walking distance to the beach and surrounded by many restaurants . Prices start from around $ 40 which is a bargain and maybe next time we are in Bali we will stay .
393095150,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,They are just open since 1 month so they need a little bit ajustements like parasols and more towels near the pool but in general it ' s very great . The pool on the roof is very beautyful . The rooms are very clean . Good special on Bingtang at the restaurant on the happy hour .
821733214,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"DO NOT STAY HERE . If you want to breathe or sleep . This is the first negative review I have ever left for hotel , and I ’ ve stayed in hundreds of them . For a full description , see my review on Google . Mold , chemicals , paper thin walls , misleading advertising , money - grabbing management ."
729604378,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Loved my say here staff are lovely especially Adinda she was always so helpful and friendly . Food in restaurant down stairs was good . The hotel was basic but perfect for what i needed .
723765106,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Please have International foods not just Western or South Asia foods . Like Arabic food , Persian foods , Chinese food . Because you have global costumers . and do something for costumers to not hear bar music in their room so they sleep well ."
723659008,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Rooms are very clean and comfortable , staff friendly and the pool in excellent just need a few more umbrellas . Good value for money and location is great . The restaurant down stairs has a great menu ."
720857560,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,The Zest had everything you need and would expect of a budget hotel . The room and bathroom worked well . The only suggestion I would make is that the bath towels and the beach towels could be updated as the were looking very old and grey !
717443832,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Checked into this hotel for a few hours before a late night flight back to Sydney . The hotel rooms are very clean and bed was comfortable for a afternoon lie down . The roof top had an infinity pool and sunlounges with umbrellas . Found it a little noisy to read around pool as there were music speakers all around the deck area .
717173437,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"I just spent 8 nights in the Zest hotel legian . 1st oct to 9th oct , What a Great hotel for the price , I had friends stay at another hotel which was double the Zest and my stay was a lot more enjoyable . Great pool , friendly staff and really convenient place to access legian . would reccomend to all ."
714830387,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Very minimal storage and 1st floor was very noisy . Pool area was lovely but no attendants in pool bar . Breakfast choices limited but tasty .
698746044,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"I needed a room for the night while in transit & this hotel was the perfect choice ! You can access the beach within a short 5 minute walk through the Jayakarta resort which is practically across Zest Hotel . The room & bathroom were clean , bed was large & comfortable so its good value for the price I paid ."
685157879,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"the bed was so comfy , the air conditioner and fridge was cold . awesome . and the staff was great and helpful . they helped with with storing my luggage when i went to another part of bali so i could travel light ."
666520770,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"We have stayed here many times and will keep coming back . The front office staff are always very friendly and helpful . Good rooftop pool , good , not so large rooms . Good breakfast , the only let down is the restaurant staff , not very efficient ."
654921095,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Good location , great food . Good value for the money . Also nice staff at the hotel and restaurant . The pool from the roof was great . If I go Bali again I will go there . Windows don ’ t open in the room and no place to dry your clothes ."
653626377,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Little swimming pool at the roof , bar and cafe at the first floor ( break fast , lunch and dinner ) , free wifi , medium price , relaxed and comfortable , there are no sports facilities , car parking facilities are very small , only for 1 or 2 vehicles ."
650369422,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,It ’ s a basic hotel . Great location . Best thing is the staff ! ! They were amazing . I missed my flight and they helped me not only get a new flight but allowed me to use their phone . They also allowed me to keep my luggage their after I checked out while I was waiting for an evening flight . Thanks Zest !
646933274,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"The room was too moisturized , the smell wasnt good enough when first in to room , the food good enough but add more variant on the menu , for the price i think . ."
645280617,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,We stayed in this hotel for one night as we were Flying on the next morning . The room was tidy and neat . Good airco . The staff was friendly and speaks Well english . Breakfast was a little simple but we were in a hurry so Okay . Had a great night at the bar across the street . Overall a good hotel .
645251971,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"We stayed here for 10 nights over the Xmas / New Years break of 2018 . Staff looked after us really well . Facilities were good - except they could do with getting a new supply of towels . Location is great , only 5 - 10 min walk to the beach . For the price - its a great deal . We ' ll be back ."
636900689,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Great pool area , comfy beds , breakfast good but every night the restaurant across the road has a drag show which has the LOUDEST music until 11pm & then you can hear everyone coming home til all hours . CHeap & cheerful but the music is ridiculously LOUD ! !"
636380080,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"This is our 4th stay at Zest Hotel . We usually just stay for one night but stayed 7 nights on this trip . We loved the breakfast , the roof top pool , the staff are lovely and the beds very comfy . It ’ s in a fabulous location and we just loved the price . For a budget price you get a lot ."
632450336,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Used the Zest on our last day as we were coming back from Nusa Lembongan and our flight didn ’ t leave till late at night . Great , quick check in . Rooms clean and bed comfortable . If staying longer would definitely get balcony room . Great position close to beach , shops and restaurants . Great rooftop pool . Excellent choice for those on a tight budget ."
627594467,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Rooms are basic but clean and functional and we don ’ t go to Bali to sit in the room . Location is good , beach nearby ( walk through Jayakarta Hotel ) and between Kuta and Seminyak . Staff very friendly and helpful ."
626541797,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"We stayed here for only one night at the beginning of our trip and were pretty underwhelmed . The room was tiny , the bathroom was quite grubby and the shower had no door and flooded after being in there for only a minute . It was ok to spend one night there . The hotel staff were all lovely and helpful ."
622217984,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Zest is a great budget hotel , great location , rooms are clean & the bed is comfy ! Only downfall is that it can be a bit noisy with the trannie bar across the road but otherwise it is great value for money !"
620368253,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Clean modern room with balcony . . . . modern bathroom and fabulous staff . Positioned in a great area with plenty of shops and restaurants around it . We will definitely revisit . Breakfast was very nice . All the staff were helpful and pleasant .
620358209,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,My stay at the Zest hotel was great as usual . . . Great staff always helpful and very friendly . . . Rooms are always clean and resto service wonderful too . . . Maybe some umbrellas or some cover from the sun around the pool area upstairs would be appreciated but overall very nice place to stay as usual . .
614266603,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Found Zest Hotel , Legian , Bali to be great value for money . The room was well maintained and clean . The bed was extremely comfortable and the restaurant meals were delicious and cheap . Unfortunately there was no shade at the rooftop pool and no tea making facilities in the room . Apart from these two things the accommodation was excellent ."
606179768,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Stayed again at Zest , very clean and comfortable . Great value for money can ' t beat it . Location is the best we love Zest . Breaky could improve a littke bit was better last visit . Maybe more pool towels too but nothing to complain about really . Staff are all lovely and very helpful ."
597045656,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,We had a good stay in the hotel . Rooms are bit small but they are clean . Centrally located with good restaurants around and close to the beach . Little issue with the toilet as water was clogging in the shower area .
592004062,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Quite honestly . If your a hotel critic and want the best of everything then this isn ’ t the place for you , on the other hand if you want very clean , huge beds , comfortable light filled and most of all extremely affordable accommodation with a very tasty breakfast then this is perfect ."
591866643,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Excellent Hotel , Rooms are small but get a balcony room . Roof Top pool is great also . The Umbrellas need to be updated as some were in need of repair . Very clean . Would recommend this hotel as value for money ."
589850950,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Very small room and not how the picture showed - no balcony and definitely no view of the city . Breakfast was not included but was passable . Double bed instead of 2 twins . I won ' t be back even though it was a good location .
589368394,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Moved to this hotel after checking out of previous one due to dirty conditions . Clean and basic . There was no noise issues as previously mentioned in reviews . Good situation near bars and restaurants .
550860302,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Great value for money , clean compact rooms . Awesome roof top pool and breakfast included is delicious . Good location easy 5 min walk to the beach and 2 min from spas , shopping at the front door ! Best to request a room not facing the street as theirs a fun bar across the road that does live shows and can be a bit noisy ."
543554630,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Have stayed at the zest twice now and would definitely stay again . It is a budget hotel but for the price you can not complain . The hotel is quite new , rooms are small but tidy and very clean . Location is great as is the roof top pool ."
543255085,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"my husband and I had a balcony room which is at the back of the hotel room had all the facilites you need the air cond worked well . Pool was lovely , food is excellent at this hotel we had lunch and also dinner ."
540302501,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Stayed 5 nights budget hotel Comfy beds and pillows good shower and rooftop pool . Aircon great . Breakfast included adequate choices . Noise apparently but was not effected finished at 11 . 30 . Walk through Jayakarta to beachfront only 200 metres . Recommend .
523609625,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"We spent our last afternoon in Bali at Zest . We made a mistake to our booking but staff were very helpful to help us out . Room was clean & tidy . Was great to have somewhere to rest & get clean before our flight home . Great to have a restaurant on ground floor to fill our tummies . For us Staff were the highlight , very helpful ."
501547609,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"The hotel is pretty new and is located in a convenient area where shops , restaurants and shopping is available . It is also easily accessible to many other popular areas . The rooms are reasonable sized with good facilities , the swimming pool is situated at the roof top and good sized . Although the service could improve at the poolside . Overall good and reasonable priced hotel to stay in a convenient location ."
496443902,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Eonderful rooftop pool : ) Clean and confortable room , except few ants that we have to "" hunt "" in the first day : ) We booked airport transfer at the hotel but the staff give us "" a friend with a car "" , not a hotel car or an official taxi ."
494122667,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Rooms are small , but just right for what I needed as I am out every day . Very clean rooms great bathroom , small refrigerator in room next to the bed . Close to the beach only a 5 min . walk . Restaurants , bars , shopping all around , laundry , money exchanges , all there too ."
488788980,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Small room but clean . Comfortable mattress ! Far from the main attraction which was pretty inconvenient ! Small swimming pool that we didn ' t use Average service stuff could not extend our stay in the same room ! Average breakfast !
486730261,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,Great value and excellent location . Rooftop pool was great . No trouble getting a sun bed like most other places . Bed was so very comfortable . Rooms at the front a little noisy until 10pm . Staff great . Overall I would definitely recommend this hotel .
485185288,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"We stayed for 7 nights . For the price it is an excellent hotel . Staff are friendly , rooms clean . Great location . Couldn ' t fault it at all , we will stay again . We had a fridge in the queen balcony room ."
480848767,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Overall good . . . . . . . Too much ants everywhere in every corner of the room and breakfast hall . . . Exhaust fans could be stronger . Should be a glassdoor by the shower , to keep clean and dry . Room slipper not available . ."
480839120,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"An 9 days stay at a room with balcony ! Great stay , very Nice room , very comfortable bed , lovely staff . A great swimmingpool on the roof with plenty of chairs . The only thing I Really missed was a little refridgerator . They should provide ."
477295055,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Very happy with our stay at Zest in Legian . Clean comfortable rooms , friendly helpful staff . Enjoyed staying at Zest . The beds are so comfortable , very central location . Nothing was to much trouble at this hotel . Paid much more for places in the past and did not get the level or service we received here ."
449063590,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"Overall rating is excellent , except for breakfast . I spent vacation will my family . Please certify halal food for moslem guests , if hotel provides non halal food , just convince the moslem guests that facilities for food processing are not shareable ."
444914727,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"This a very new cheap $ 42 a night hotel in a central location . Super friendly staff , clean new small modern rooms . Great lap pool on roof . Awesome breakfast included - photo is eggs Benedict Only prob was it backed onto a residential area and the roosters started 5am ."
443879594,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,This is first time we stayed at this hotel in Bali . Clean room and great place . The restaurant is closed at 11 pm . The roof pool is awesome so we can see the Legian Beach from the top . Nice moment to remember .
435502083,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"The pool is awesome ! ! ! Room is comfy ! Budget hotel but pretty cool ! Didnt try the breakfast tho . They have accoustic live music in bar , price for coffee is reasonable ! We enjoy alot n definetely come back !"
433810653,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"The room was clean and well presented . The desk staff helpful , the bed comfortable and the breakfast selection good . Just would have liked a fridge in the room to chill some water . AS stay was overnight and chekcin late had no chance to explore the region much at all however typical of Bali it was humming evenat at the late hour . Sleep however was still peaceful ."
402617289,Zest_Hotel_Legian-Legian_Kuta_District_Bali.json,"we stayed here 3 nights after a long trip in Asia . The reception was very good and all services equally . excellent breakfast with pastries basket and a main course and more . Only negative , no umbrella at the rooftop pool . despite a request to management , I could not have a clear answer as to their purchase ."
871887859,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,When I mentioned to Surabaya that I misplaced my shoes that morning by the pool he offered to go to housekeeping and try and locate them . Sure enough he found them . Quite a relief . Additionally he was so polite and pleasant it made my gym experience a real pleasure .
862854317,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,Sofitel Nusa Dua is an excellent hotel with fantastic facilities and service . Our stay was exceptionally wonderful by very friendly housekeeper Asih who not only cleaned our room beautifully but made our stay special with touching and lovely gestures such as artistically arranging our towels in the shape of a person . She also attended to all our needs and requests in a lovely manner .
789374775,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,"It was my first time staying in Sofitel Bali Nusa Dua , I really felt comfortable because of the professional services especially when I left my children at the kids club . The place was clean and the service was good . It made my children happy and safe to play around ."
859533288,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,"Not a 5 star restaurant , menu was poor , food was average . Toilets were bad . Not what we would expect from a Sofitel . As Accor members we have stayed at many so have a very cleared expectation on what to expect plus what is promised . Will not vist again ."
823550507,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,"I stayed there for 2 nights , there are many free activities provided , clean rooms , and even though I got a problem with their valet service , they provide a great solution and very fast response to solve it , especially their Front Office Manager Ms . Ang Ambawani ( Anggie ) . It made our stay even better . Will definitely come back again ."
859329876,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,"We are staying in Sofitel Bali Nusa Dua and since we arrived the Front Office staffs are greet us and given early check in , especially Duty incharge has exceeded our expectations . The attention mainly all is SIMPLY EXCELLENT . it was memorable experience with excellent service from the beginning ."
841625716,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,We had a great expirence and would certainly come again . We wish we didnt purchase the meals package because it was too much to eat and the menue was limited after awhile . Also the best breakfast that we have ever had in a hotel ever .
873581428,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,"This resort has everything , the food , service , facilities are impeccable We booked the room with a private pool and it did not disappoint . The New Year ’ s Eve event was amazing . The Buffett breakfast has ever taste and high quality ."
866222041,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,"This is our second visit to the Sofitel Nusa Dua and we have enjoyed our time at this resort . Nice room , great pools and facilities . The breakfast buffet is the best we have ever seen and a special thank you to Rista who served us each morning ."
855575143,Sofitel_Bali_Nusa_Dua_Beach_Resort-Nusa_Dua_Nusa_Dua_Peninsula_Bali.json,"We stayed at Sofitel for 5 days and what a paradise by the beach . From the pool to the recreation activities , there is a lot to do when unwinding at the beach side of Nusa dua . Mangdi was particularly helpful in guiding us with the activities , the archery is definitely recommended !"
