comment_id,target,opinion,sentiment,confidence,category,top_category_score
468427364,hotel,stay,NEU,0.2771,facility,0.93
468427364,staff,ice,POS,1.0,service,1.00
468427364,swimming pool,amazing,POS,0.9984,facility,0.86
468427364,food,goods,POS,1.0,food,1.00
468427364,room,smelling,NEG,0.9001,facility,0.86
468427364,room,smelling bad,NEG,1.0,facility,0.86
468427364,bathroom,not the best one,NEG,1.0,facility,0.80
468427364,room,service,POS,0.958,facility,0.86
468427364,room,service every day,POS,0.4391,facility,0.86
468427364,room,service every day .,POS,0.4534,facility,0.86
468427364,hotel,not so expensive,POS,0.9991,facility,0.93
468427364,staff,perfect,POS,1.0,service,1.00
449463370,place,has,POS,0.6442,environment,1.00
449463370,breakfast,not that great,NEG,1.0,food,0.77
449463370,room,clean,POS,1.0,facility,0.86
440242532,hotel,works,NEG,1.0,facility,0.93
440242532,room,clean,POS,0.9961,facility,0.86
440242532,pool,bad luck,NEG,0.9544,facility,1.00
440242532,bathroom,severe amount of mould,NEG,1.0,facility,0.80
436490995,kuta beach,walking distance,POS,0.8251,environment,0.67
436490995,lipoto mall,walking distance,POS,0.5803,environment,1.00
436490995,property,renovations,NEG,0.9899,facility,0.93
436490995,air conditioner,old,NEG,1.0,facility,0.67
436490995,remote,didn ' t function well,NEG,0.9999,facility,0.75
436490995,breakfast,wholesome,POS,0.9987,food,0.77
436490995,value for money,goods,POS,0.9999,price,0.92
436490995,location,great,POS,1.0,environment,1.00
421666154,size pool,decent,NEU,1.0,facility,1.00
421666154,staff,ice,POS,1.0,service,1.00
421666154,room,clean,POS,1.0,facility,0.86
400245105,hotel,booked,NEU,1.0,facility,0.93
400245105,breakfast,minimum,NEG,0.9996,food,0.77
400245105,room,booked,NEU,0.9999,facility,0.86
400245105,bed,platter installed,POS,1.0,facility,0.89
400245105,sheet,torn 9 out of 10 time,NEG,0.9083,facility,0.83
400245105,phone,don ' t works,NEG,1.0,facility,0.71
400245105,hotel,rates,NEG,0.9886,facility,0.93
399009358,fridge,cold,NEG,0.7084,facility,0.53
399009358,staff,friendly,POS,0.9813,service,1.00
399009358,staff,spacious,POS,0.9993,service,1.00
399009358,night,fine,POS,0.9993,experience,0.71
378887527,room,big,POS,1.0,facility,0.86
378887527,bed,comfortable,POS,1.0,facility,0.89
378887527,shower area,fit 6 people,POS,0.6048,facility,1.00
378887527,furniture,outdated,NEG,1.0,facility,1.00
378887527,air conditioner,works,POS,1.0,facility,0.67
378887527,breki,basic,NEU,1.0,,
378887527,breakfast,goods,POS,1.0,food,0.77
378887527,swimming pool,main gripe,POS,0.9938,facility,0.86
378887527,tiles walls,green,NEG,0.9902,facility,0.86
359207316,oasis,lovely,POS,0.5149,facility,0.86
359207316,breakfast,ice,POS,0.9989,food,0.77
359207316,swimming pool,ice,POS,0.988,facility,0.86
359207316,wifi,not bad,POS,0.9971,facility,0.63
359207316,bed,not enough,NEG,0.996,facility,0.89
359207316,room,simple,POS,0.993,facility,0.86
359207316,room,clean,POS,0.9996,facility,0.86
359207316,airco,goods,POS,1.0,,
356693973,hotel,every would advise,POS,0.6114,facility,0.93
356693973,hotel,every would advise anyone,POS,0.9646,facility,0.93
356693973,linen,tired,NEG,1.0,facility,0.77
356693973,linen,grubby,NEG,0.9975,facility,0.77
356693973,cup,no,NEG,0.9896,facility,0.75
356693973,coffee,no,NEG,0.9878,food,0.83
356693973,tea facilities,no,NEG,0.957,facility,1.00
356693973,shower,we,NEG,0.978,facility,1.00
356693973,toilet,keep lid,NEG,1.0,facility,0.88
356693973,toilet,keep lid down,NEG,1.0,facility,0.88
356693973,breakfast,poor,NEG,1.0,food,0.77
356693973,breakfast,uninteresting,NEG,0.9999,food,0.77
356693973,food,not coverage,NEG,0.9894,food,1.00
356693973,food,flies walking,NEG,1.0,food,1.00
356693973,staff,didn ' t see every helpful,NEG,1.0,service,1.00
356693973,hotel,frequented,NEU,0.5378,facility,0.93
356693973,price,low,NEG,0.975,price,1.00
356693973,stay,would stay no,POS,0.3496,experience,1.00
326172495,stay,not much has changes,NEG,0.9849,experience,1.00
326172495,hotel,classic bali,POS,0.9923,facility,0.93
326172495,location,great,POS,1.0,environment,1.00
326172495,staff,friendly,POS,1.0,service,1.00
326172495,large rooms,adequate,POS,1.0,facility,0.86
326172495,linen,old,NEG,1.0,facility,0.77
326172495,towel,cleaners,POS,0.9938,facility,0.71
326172495,breakfast,small,NEG,0.9924,food,0.77
326172495,breakfast,plentiful,POS,0.9993,food,0.77
318779413,room deal,booked,NEU,0.9942,facility,0.86
318779413,kid,enjoyed,POS,0.91,environment,0.75
318779413,breakfast,included,NEU,0.646,food,0.77
318779413,breakfast,limited in choices,NEG,0.9578,food,0.77
318779413,staff,worked other forever,POS,0.9727,service,1.00
318779413,staff,interupting the,POS,0.51,service,1.00
318779413,pool,great,POS,0.9988,facility,1.00
318779413,pool,chlorine,NEG,1.0,facility,1.00
318779413,budget,couldn ' t fault the place,POS,0.9999,price,1.00
310898974,staff,ignored us,NEG,0.9931,service,1.00
310898974,room,available,NEU,0.9944,facility,0.86
310898974,staff,carried our suite cafes,POS,0.9975,service,1.00
310898974,reception,upset,NEG,1.0,service,1.00
310898974,the,keep waiting,NEG,0.3561,,
310898974,job,goods,POS,1.0,experience,0.92
310898974,room,great,POS,1.0,facility,0.86
310898974,breakfast,great,POS,1.0,food,0.77
305795132,flight,came,POS,0.6791,environment,0.80
305795132,price,air,POS,0.957,price,1.00
305795132,ground,beautiful,POS,0.9977,environment,0.95
305795132,swimming pool,ice,POS,0.9999,facility,0.86
305795132,room,ice,POS,0.9959,facility,0.86
305795132,atmosphere,relaxed,POS,0.9999,environment,1.00
305795132,atmosphere,peaceful,POS,0.9997,environment,1.00
305795132,place,great,POS,1.0,environment,1.00
298476491,room,ice clean,POS,1.0,facility,0.86
298476491,staff,friendly,POS,1.0,service,1.00
298476491,wifi,ok,NEU,0.9999,facility,0.63
298476491,pool,great,POS,0.9749,facility,1.00
298476491,pool,large,POS,1.0,facility,1.00
298476491,pool,every deep,POS,0.749,facility,1.00
298476491,kutas main shops,10 mine walk,POS,0.9912,experience,1.00
298476491,beach,10 mine walk,POS,1.0,environment,0.67
298476491,shopping center,new,POS,0.9927,environment,1.00
294579489,room,clean,POS,0.9976,facility,0.86
294579489,room,comfortable,POS,0.9867,facility,0.86
294579489,room,given,NEU,0.9946,facility,0.86
294579489,bakung,recommended,POS,0.9998,,
294579489,staff,friendliness,POS,0.9687,service,1.00
294579489,friendliness,fantastic,POS,0.7307,environment,0.67
294579489,staff,fantastic,POS,0.9998,service,1.00
294579489,alot,long term,NEG,0.9363,,
294579489,employee,long term,NEG,0.9844,service,1.00
294579489,everything,short walk,POS,0.9999,,
294579489,come back,more than happy,POS,0.9998,experience,0.33
278503593,room,budget,POS,0.5522,facility,0.86
278503593,room,deluxe,POS,0.9919,facility,0.86
278503593,swimming pool,available,POS,0.5883,facility,0.86
278503593,room,standard,NEU,1.0,facility,0.86
278503593,service,excellent,POS,1.0,service,1.00
278503593,staff,polite,POS,1.0,service,1.00
277990684,review,crictical,NEG,0.9619,experience,0.80
277990684,hotel,budget,POS,0.9156,facility,0.93
277990684,room,large,POS,0.9953,facility,0.86
277990684,room,clean,POS,0.9999,facility,0.86
277990684,beds breakfast,comfy,POS,0.9928,facility,0.89
277990684,meal,cheap,POS,1.0,food,0.83
277990684,meal,toast,POS,1.0,food,0.83
277990684,range,limited,NEG,1.0,facility,0.92
277990684,bintangs,large,POS,0.9984,,
274323166,budget hotel,pleasantly surprised,POS,0.9991,price,1.00
274323166,people,lot,POS,0.452,service,0.55
274323166,room,well used,POS,0.9644,facility,0.86
274323166,bathroom,well used,POS,0.9999,facility,0.80
274323166,room,clean,POS,0.9895,facility,0.86
274323166,bathroom,clean,POS,1.0,facility,0.80
274323166,furniture,rickety,NEG,1.0,facility,1.00
274323166,entry door,gaps,NEG,0.9995,environment,0.93
274323166,entry door,easily fixed,NEG,0.6283,environment,0.93
274323166,mozzies,careful,NEG,0.9998,,
274323166,staff,friendly,POS,1.0,service,1.00
274323166,staff,helpful,POS,0.9997,service,1.00
274323166,pool,beautifully kept,POS,1.0,facility,1.00
274323166,meal,available,POS,0.3954,food,0.83
274323166,drink,available,POS,0.8919,food,0.91
274323166,location,central,POS,0.3813,environment,1.00
268192369,staff,hard spoke any english,NEG,0.7512,service,1.00
268192369,pool,chlorine,NEG,0.866,facility,1.00
268192369,kitchen,need tom order bacon for eggs,NEG,0.498,facility,0.80
268192369,kitchen,do not have sit,NEG,0.9261,facility,0.80
268192369,hotel,next door,POS,0.5535,facility,0.93
268192369,lippo mall,next door,POS,0.801,environment,1.00
268192369,room,not that big for spacious,NEG,0.9383,facility,0.86
268192369,shower,broken,NEG,0.9987,facility,1.00
268192369,water,time cold,NEG,0.9814,facility,0.92
268192369,tile,brown stairs,NEG,1.0,facility,0.71
268192369,room,dirty cutlery,NEG,0.6204,facility,0.86
264350300,staff,friendly,POS,1.0,service,1.00
264350300,pool,ice,POS,0.9999,facility,1.00
264350300,location,liked,POS,0.9993,environment,1.00
264350300,bed,comfy,POS,1.0,facility,0.89
251045762,hotel,old,NEG,0.9999,facility,0.93
251045762,room,small,NEG,0.9981,facility,0.86
251045762,room,dirty,NEG,0.9991,facility,0.86
251045762,bathroom,smell,NEG,1.0,facility,0.80
251045762,bathroom,table urine,NEG,1.0,facility,0.80
251045762,breakfast,no goods,NEG,1.0,food,0.77
251045762,staff,pleasant,POS,1.0,service,1.00
251045762,location,excellent,POS,0.9495,environment,1.00
251045762,shop,every close,POS,0.622,experience,1.00
251045762,restaurant,every close,POS,0.6154,food,1.00
251045762,shop,close,POS,0.9871,experience,1.00
251045762,restaurant,close,POS,0.9443,food,1.00
251045762,bar,night time .,POS,0.3372,food,1.00
228938603,aspect,didn ' t like,NEG,0.9393,environment,1.00
228938603,room,unclean,NEG,0.9983,facility,0.86
228938603,pool,goods,POS,1.0,facility,1.00
222500356,hotel,goods value for money,POS,0.9478,facility,0.93
222500356,room,clean,POS,1.0,facility,0.86
222500356,room,air conditioner,POS,1.0,facility,0.86
222500356,staff,friendly,POS,1.0,service,1.00
222500356,staff,not intrusive,NEG,1.0,service,1.00
222500356,surf,close,POS,1.0,experience,0.71
222500356,price,goods,POS,1.0,price,1.00
222500356,sit ' s,not 5 start price,NEG,0.6448,experience,0.50
222500356,value,goods,POS,1.0,price,0.92
211469461,airport,close,POS,0.7753,environment,1.00
211469461,locate,light behind the mall,POS,0.9998,environment,1.00
211469461,facility,old,NEG,0.9082,facility,1.00
211469461,facility,many mosquitos,NEG,0.6885,facility,1.00
211469461,facility,mosquitos,NEG,0.7532,facility,1.00
211469461,staff,ice,POS,1.0,service,1.00
211469461,staff,friendly,POS,1.0,service,1.00
211469461,price,cheap,POS,0.9999,price,1.00
205598735,darwin,plate flight,NEG,0.6428,environment,0.67
205598735,reception,awkward,NEG,1.0,service,1.00
205598735,check,quickly,POS,0.9996,facility,0.88
205598735,room,great,POS,1.0,facility,0.86
205598735,bathroom,big,POS,0.9866,facility,0.80
205598735,balcony,cute,POS,0.4821,facility,0.92
205598735,breakfast,goods,POS,1.0,food,0.77
205598735,breakfast,different,NEG,0.7526,food,0.77
205598735,toast,basics,NEU,0.368,food,0.77
205598735,tea,basics,NEU,0.8378,food,0.83
205598735,coffee,basics,NEU,0.7469,food,0.83
205598735,fruit,basics,NEU,0.2929,facility,0.71
201973091,pool,no,NEG,0.7572,facility,1.00
201973091,desk,rude,NEG,0.9951,facility,0.89
201973091,door,things,NEG,0.9927,facility,0.92
201973091,door,things slats,NEG,0.5143,facility,0.92
201973091,door,things,NEG,1.0,facility,0.92
201973091,kuta,expensive,NEG,0.5108,,
201973091,bathroom,terrible,NEG,1.0,facility,0.80
201973091,stay,dissapointment,NEG,1.0,experience,1.00
183584869,room,spartan tom stay the least,POS,0.9995,facility,0.86
183584869,bed,old,NEG,1.0,facility,0.89
183584869,sheet,small,NEG,0.9999,facility,0.83
183584869,blanket,old,NEG,1.0,facility,0.77
183584869,blanket,scratchy,NEG,1.0,facility,0.77
183584869,bathroom,dirty,NEG,1.0,facility,0.80
183584869,restaurant,don ' t other,NEG,1.0,food,1.00
183584869,quality,awful,NEG,1.0,facility,0.88
183584869,meal,forever,POS,0.9512,food,0.83
183584869,meal,inedible,POS,0.4836,food,0.83
183584869,pool,ice,POS,1.0,facility,1.00
183584869,garden,lovely,POS,1.0,environment,0.75
183135102,hotel,booked,NEU,0.9853,facility,0.93
183135102,breakfast,perfect,POS,0.9987,food,0.77
183135102,photo,reasonable,NEU,0.9222,facility,0.71
183135102,room,has their tv,NEG,0.3738,facility,0.86
183135102,wall,paper things,NEG,0.9848,facility,0.86
183135102,room,noise,NEG,0.7871,facility,0.86
183135102,we,exhausted,POS,0.4882,,
183135102,we,quiet,POS,0.5964,,
181321664,price,250,POS,0.9872,price,1.00
181321664,breakfast,included,POS,0.9797,food,0.77
181321664,sit,more,POS,0.9898,experience,0.50
181321664,room,large,POS,0.9996,facility,0.86
181321664,room,clean,POS,0.9999,facility,0.86
181321664,room,comfort,POS,0.9999,facility,0.86
181321664,breakfast,delicious,POS,1.0,food,0.77
181321664,location,near,POS,0.7237,environment,1.00
181321664,kuta beach,near,POS,0.98,environment,0.67
181321664,com,based con reality,POS,0.666,,
179872006,room,spacious,POS,0.9988,facility,0.86
179872006,everything,basic,NEU,0.9984,,
179872006,air conditioner,basic,NEU,0.9988,facility,0.67
179872006,hot water,basic,NEU,0.9078,environment,0.71
179872006,breakfast,basic,NEU,1.0,food,0.77
179872006,pool,ice,POS,0.9987,facility,1.00
179872006,pool,needs some maintenance,NEG,0.9624,facility,1.00
179872006,staff,friendly,POS,1.0,service,1.00
179872006,staff,polite,POS,1.0,service,1.00
179872006,staff,helped,POS,1.0,service,1.00
179872006,hypermarket,amazing,POS,0.9997,environment,0.78
179872006,breakfast,basic,NEU,0.9999,food,0.77
179872006,breakfast,better,POS,0.9384,food,0.77
178230231,staff,con hand,POS,1.0,service,1.00
178230231,security guard,con hand,POS,0.9999,environment,0.67
178230231,room,clean,POS,0.9994,facility,0.86
178230231,bathroom,clean,POS,1.0,facility,0.80
178230231,room,spacious,POS,0.9992,facility,0.86
178230231,bathroom,spacious,POS,0.9997,facility,0.80
178230231,room,convenient,POS,0.9994,facility,0.86
178230231,bathroom,convenient,POS,0.9987,facility,0.80
178230231,breakfast,adequate,POS,0.9993,food,0.77
178230231,water,required getting used,NEG,0.9322,facility,0.92
178230231,hotel,well known,POS,1.0,facility,0.93
178230231,activity,lots,POS,1.0,experience,1.00
176982732,excuse of a hotel,poor,NEG,0.7847,service,0.67
176982732,room,basic,NEU,1.0,facility,0.86
176982732,room,coverage,NEU,1.0,facility,0.86
176982732,linen,gross,POS,1.0,facility,0.77
176982732,breakfast,not fit for human consumption,NEG,1.0,food,0.77
176982732,breakfast,looked disgusting,NEG,1.0,food,0.77
176982732,staff,ice,POS,1.0,service,1.00
176982732,spend,extra few bucks,NEG,0.3897,experience,0.50
166118244,bar,excellent,POS,0.9999,food,1.00
166118244,restaurant,excellent,POS,1.0,food,1.00
166118244,pool,excellent,POS,1.0,facility,1.00
166118244,location,downfall,NEG,0.9762,environment,1.00
166118244,taxi,cheap,POS,1.0,facility,0.60
166118244,legian rd,closer,POS,0.5583,,
165654112,hotel,fantastic,POS,0.9999,facility,0.93
165654112,value,great,POS,1.0,price,0.92
165654112,staff,friendly,POS,0.9997,service,1.00
165654112,pool,well kept,POS,0.9999,facility,1.00
165654112,room,not renovated,NEG,1.0,facility,0.86
165654112,room,clean,POS,0.9993,facility,0.86
165654112,air conditioning,works great,POS,0.9999,facility,0.67
165654112,holiday,affordable,POS,1.0,experience,1.00
165654112,family,loves,POS,0.9968,environment,0.75
161845077,wifi,free,POS,0.9995,facility,0.63
161845077,tv ' s,new,POS,0.9885,,
151541801,facade,great,POS,1.0,facility,0.67
151541801,room,not even made up,NEG,0.9995,facility,0.86
151541801,air conditioner,not working well,NEG,0.9463,facility,0.67
151541801,breakfast,free,POS,0.9998,food,0.77
151541801,breakfast,goods,POS,0.9999,food,0.77
151541801,pool,inviting,POS,1.0,facility,1.00
151541801,linen,not that clean,NEG,1.0,facility,0.77
151541801,bathroom,not that clean,NEG,1.0,facility,0.80
151541801,staff,ice,POS,1.0,service,1.00
151347492,room,little nervous,NEG,0.4918,facility,0.86
151347492,room,goods,POS,1.0,facility,0.86
151347492,room,clean,POS,1.0,facility,0.86
151347492,linen,not upto any standeds,NEG,1.0,facility,0.77
151347492,linen,white,POS,0.9833,facility,0.77
151347492,towel,white,POS,0.9784,facility,0.71
151347492,room,clean,POS,1.0,facility,0.86
151347492,everything,close,POS,1.0,,
151347492,breakfast,ok,NEU,1.0,food,0.77
151347492,money,worth,POS,0.9999,price,0.88
151347492,build,stayed,NEU,1.0,facility,0.62
151347492,build,old,NEG,0.9999,facility,0.62
151347492,renovation,lots,POS,0.9999,service,0.86
136254996,hotel,ice,POS,1.0,facility,0.93
136254996,staff,ice,POS,1.0,service,1.00
136254996,location,ice,POS,1.0,environment,1.00
136254996,hotel,suitable,POS,0.9999,facility,0.93
136254996,staff,suitable,POS,1.0,service,1.00
136254996,location,suitable,POS,1.0,environment,1.00
136254996,beach,taking a 10min stroll,POS,0.5406,environment,0.67
136254996,beach,10min stroll,POS,0.5286,environment,0.67
136254996,everything,fingertips,POS,1.0,,
136254996,shop,quaint,POS,0.9463,experience,1.00
136254996,shop,providing everything one would need,POS,0.9853,experience,1.00
136254996,bathroom,need an update,NEG,1.0,facility,0.80
136254996,bathroom,not a problems,POS,0.3311,facility,0.80
136254996,deal,great,POS,0.5631,experience,0.77
136254996,asia rooms,great,POS,0.9021,facility,0.86
136254996,pool,ice,POS,1.0,facility,1.00
136254996,hotel,helpful,POS,1.0,facility,0.93
136254996,front desk,helpful,POS,0.9999,environment,0.92
136254996,restaurant staff,helpful,POS,1.0,food,1.00
136254996,value,great,POS,0.9999,price,0.92
124128519,hotel,works,NEG,0.8527,facility,0.93
124128519,room,old,NEG,0.4855,facility,0.86
84019555,hotel,needs a new cat of paint,NEG,1.0,facility,0.93
84019555,bedroom,standard,NEU,1.0,facility,0.80
84019555,air conditioner,didnt works,NEG,1.0,facility,0.67
84019555,phone,didnt works,NEG,1.0,facility,0.71
84019555,reception,couldnt speak english,NEG,1.0,service,1.00
84019555,pool,fab,POS,0.6335,facility,1.00
84019555,staff,friendly,POS,1.0,service,1.00
53615613,location,not bad,POS,0.9963,environment,1.00
53615613,area,love,POS,0.9967,environment,0.92
53615613,area,away from the noise of kuta,POS,0.5033,environment,0.92
53615613,hotel,walking distance,POS,0.5523,facility,0.93
53615613,waterbom park,walking distance,POS,0.7929,facility,0.86
53615613,discovery mall,walking distance,POS,0.7542,environment,1.00
53615613,restaurant,ice,POS,0.6278,food,1.00
53615613,pool,kept up,POS,0.9179,facility,1.00
53615613,pool,kept up quite well,POS,0.3745,facility,1.00
53615613,room,problems,NEG,0.9993,facility,0.86
53615613,room,old,NEG,1.0,facility,0.86
53615613,room,in disrepair,NEG,0.9934,facility,0.86
53615613,room,disrepair,NEG,0.9999,facility,0.86
53615613,bathroom,mothballs over the drain,NEG,0.9993,facility,0.80
53615613,room,smell,NEG,0.9992,facility,0.86
53615613,room,smell,NEG,0.9979,facility,0.86
53615613,price,low,NEG,0.9093,price,1.00
35996426,pool bar,doesnt even works,NEG,0.9878,facility,1.00
35996426,pool tiles,hasnt been up,NEG,0.6488,facility,1.00
35996426,breakfast,lost out,NEG,0.9413,food,0.77
35996426,shower,wasnt working,NEG,0.9875,facility,1.00
35996426,room,damp smell,NEG,0.9018,facility,0.86
35996426,hotel,moving,NEG,0.7782,facility,0.93
30701612,shower,didn ' t have z beds,NEG,0.7741,facility,1.00
30701612,sheet,didn ' t have z beds,NEG,0.4699,facility,0.83
30701612,sheet,massive stairs,NEG,0.9856,facility,0.83
30701612,sheet,washed out,NEG,0.5302,facility,0.83
712505599,room,clean,POS,0.9999,facility,0.86
712505599,bathroom,smell clean,NEG,0.4912,facility,0.80
712505599,bathroom,clean,POS,0.5804,facility,0.80
712505599,fridge,other was,NEG,0.3754,facility,0.53
712505599,tea,no,NEG,0.9943,food,0.83
712505599,coffee,no,NEG,0.9925,food,0.83
712505599,tv remote,have,NEG,0.8368,,
712505599,youtube,thank goodness,POS,1.0,,
712505599,book,thank goodness,POS,1.0,facility,0.71
712505599,ground,lovely,POS,0.6349,environment,0.95
712505599,pool,attractive,POS,1.0,facility,1.00
706151171,price,fantastic,POS,1.0,price,1.00
706151171,location,fantastic,POS,1.0,environment,1.00
684471197,hotel,cheapish,POS,0.9991,facility,0.93
684471197,location,great,POS,0.9992,environment,1.00
684471197,airport,near,POS,0.9973,environment,1.00
684471197,lippo mall,near,POS,0.9528,environment,1.00
684471197,beach,near,POS,0.8091,environment,0.67
684471197,pool,ice,POS,0.9999,facility,1.00
684471197,garden,ice,POS,0.9995,environment,0.75
684471197,hotel,old style,NEU,0.8,facility,0.93
684471197,bed,uncomfortable,POS,0.9882,facility,0.89
684471197,sheet,dirty,NEG,0.9638,facility,0.83
684471197,pillow,dirty,NEG,0.8463,facility,0.71
684471197,sheet,smell,NEG,0.9838,facility,0.83
684471197,pillow,smell,NEG,0.994,facility,0.71
684471197,cleaner,friendly,POS,1.0,service,0.86
684471197,staff,weren ' t that friendly,NEG,1.0,service,1.00
684471197,air con,noise,NEG,1.0,facility,0.83
684471197,air con,so / so,NEU,0.983,facility,0.83
684471197,fridge,worked,POS,0.9842,facility,0.53
684471197,lid,broken,NEG,0.5184,facility,0.71
684471197,shower,worked,POS,0.9152,facility,1.00
684471197,price,is mould,NEG,0.5342,price,1.00
684471197,balcony,ice,POS,1.0,facility,0.92
673476860,cleanliness,fine,NEU,1.0,environment,1.00
673476860,air con,did not works,NEG,1.0,facility,0.83
673476860,fridge,did not works,NEG,1.0,facility,0.53
673476860,maintenance guy,check everything,NEG,0.647,service,1.00
673476860,manager,didn ' t see tom thrilled,NEG,0.9877,environment,0.71
673476860,room 605,far superior,NEG,0.5171,facility,0.86
673476860,room,spacious,POS,0.9999,facility,0.86
673476860,bed,comfy,POS,0.9983,facility,0.89
673476860,linen,clean,POS,0.9932,facility,0.77
673476860,bathroom,didn ' t have any mould,NEG,0.9802,facility,0.80
673476860,check - in,meh,POS,0.9921,facility,0.88
673476860,check - in,didn ' t really feel welcome,NEG,0.9988,facility,0.88
673476860,breakfast,coverage,NEU,1.0,food,0.77
673476860,garden,lovely,POS,1.0,environment,0.75
673476860,pool,lovely,POS,1.0,facility,1.00
669958751,hotel,wonderful,POS,0.5006,facility,0.93
669958751,shopping mall,close,POS,0.6589,environment,1.00
669958751,big street,close,POS,0.6182,environment,0.92
669958751,souvenir shops,cute,POS,0.699,experience,1.00
669958751,restaurant,cozy,POS,0.6128,food,1.00
669958751,hotel,not expensive,POS,1.0,facility,0.93
669958751,room,beautiful,POS,0.9999,facility,0.86
669958751,room,lots of space,POS,1.0,facility,0.86
669958751,bathroom,have,NEG,0.4064,facility,0.80
669958751,mine,wasn ’ t every clean,NEG,1.0,facility,0.77
669958751,service,in ’ t the every best,NEG,1.0,service,1.00
669958751,service,didn ’ t have big problems,NEG,0.4533,service,1.00
669958751,stay,loved,POS,1.0,experience,1.00
669958751,stay,more than perfect,POS,0.9962,experience,1.00
669958751,staff,friendly,POS,1.0,service,1.00
669958751,staff,helpful,POS,0.9999,service,1.00
669958751,felt,like home,POS,0.9969,experience,0.86
669648489,place,crap,NEG,1.0,environment,1.00
669648489,room,buggered,NEG,0.9397,facility,0.86
669648489,food,disgusting,NEG,1.0,food,1.00
669648489,service,no,NEG,1.0,service,1.00
669648489,place,not stay,NEG,0.9984,environment,1.00
669648489,pool,needed tom bed fixed up,NEG,0.9712,facility,1.00
669648489,pool towels,not supplied,NEG,1.0,facility,1.00
669648489,bed,not comfy,NEG,1.0,facility,0.89
635037169,room,reasonable,POS,0.9925,facility,0.86
635037169,terrace,ice,POS,1.0,facility,0.86
635037169,people,friendly,POS,0.9998,service,0.55
635037169,bed,goods,POS,0.9999,facility,0.89
635037169,bed,clean,POS,0.997,facility,0.89
635037169,breakfast,basic,NEU,1.0,food,0.77
635037169,airport,near,POS,1.0,environment,1.00
635037169,courtyard,green,POS,0.9942,facility,0.86
635037169,mall,not super luxury,NEG,0.4756,environment,1.00
635037169,price,goods girl,NEG,0.4283,price,1.00
633372594,staff,not car,NEG,1.0,service,1.00
633372594,hotel,did not maintain,NEG,1.0,facility,0.93
633372594,room,ice,POS,1.0,facility,0.86
633372594,bathroom,awful,NEG,1.0,facility,0.80
633372594,drape,moldy,NEG,0.9999,facility,0.88
633372594,pool,badly lit,NEG,0.9965,facility,1.00
633372594,pool,no light,NEG,0.9993,facility,1.00
633372594,pool,not every well cleaners,NEG,0.9998,facility,1.00
633372594,pool bar,no staff,NEG,1.0,facility,1.00
633372594,pool bar,no staff attending,NEG,0.9926,facility,1.00
633372594,staff,tired,NEG,0.9981,service,1.00
633372594,girl,taking orders,POS,0.4935,environment,0.75
621611049,hotel,cheap,POS,0.9999,facility,0.93
621611049,hotel,cheerful,POS,1.0,facility,0.93
621611049,location,great,POS,0.9995,environment,1.00
621611049,shop,great,POS,0.6327,experience,1.00
621611049,breakfast,ok,NEU,1.0,food,0.77
621611049,lippo mall,next tom,POS,0.9779,environment,1.00
621611049,stair,little slippery,NEG,1.0,facility,0.71
621611049,money,great value,POS,0.9999,price,0.88
592847041,price,affordable,POS,0.9903,price,1.00
592847041,room,basic,NEU,0.3596,facility,0.86
592847041,pool,goods,POS,0.996,facility,1.00
592847041,location,price,POS,1.0,environment,1.00
586897331,hotel,goods,POS,0.9998,facility,0.93
586897331,staff,ice,POS,0.9999,service,1.00
586897331,room,confortable,POS,1.0,facility,0.86
586897331,room,clean,POS,0.8126,facility,0.86
586897331,location,goods,POS,0.5714,environment,1.00
586897331,beach,next tom,POS,0.9793,environment,0.67
586897331,place,advise,POS,0.5095,environment,1.00
565250884,hotel,works,NEG,0.9999,facility,0.93
565250884,hotel,filtiest,POS,0.9596,facility,0.93
565250884,ceiling,fungus,NEG,0.9985,facility,0.67
565250884,wall,fungus,NEG,0.9998,facility,0.86
565250884,ceiling,mold,NEG,1.0,facility,0.67
565250884,wall,mold,NEG,1.0,facility,0.86
565250884,room,clean,POS,0.9998,facility,0.86
565250884,sheet,clean,POS,0.9998,facility,0.83
565250884,manager,friendly,POS,1.0,environment,0.71
565250884,manager,apologised,POS,0.999,environment,0.71
565250884,hygiene,lack,NEG,0.9998,environment,0.71
513902760,room,not the best,NEG,1.0,facility,0.86
513902760,shower,bad pressure,NEG,0.9965,facility,1.00
513902760,breakfast,simple,NEU,0.6169,food,0.77
513902760,room,little degraded,NEG,0.777,facility,0.86
513902760,locate,dark,NEG,0.9988,environment,1.00
510846660,room,terrible,NEG,0.9994,facility,0.86
510846660,bath room,terrible,NEG,0.9829,facility,0.86
510846660,water,no,NEG,0.9444,facility,0.92
510846660,bath room,slow,NEG,0.9636,facility,0.86
510846660,bath room,smell,NEG,0.9086,facility,0.86
510846660,food,bad,NEG,0.9512,food,1.00
506099272,ambience,goods,POS,1.0,environment,1.00
506099272,pool,great,POS,1.0,facility,1.00
506099272,beach,minutes walking distance,POS,0.9999,environment,0.67
506099272,beach,close,POS,1.0,environment,0.67
467123462,location,love,POS,1.0,environment,1.00
467123462,food,ok,NEU,0.4655,food,1.00
467123462,air conditioning,cleaning,NEG,1.0,facility,0.67
467123462,the,didn ' t rectify,NEG,0.6814,,
467123462,wifi,poor,NEG,1.0,facility,0.63
467123462,wifi speed,improve,NEG,0.8409,service,0.70
458419269,shower,no separate,NEG,0.3745,facility,1.00
